alpha_deg,0.1,0.6,1.1,1.6,2.1,2.6,3.1,3.6,4.1,4.6,5.1,5.6,6.1,6.6,7.1,7.6,8.1,8.6,9.1,9.6,10.1
-12,0.19896086,0.13914801,0.13242151,0.12980548,0.12997617,0.14300637,0.14663479,0.14671694,0.14636184,0.14566789,0.14481157,0.14379675,0.14254795,0.14101917,0.13928413,0.13757092,0.13615156,0.13511775,0.13389176,0.1294384,0.092451692
-11,0.19052065,0.12768896,0.12020299,0.11676282,0.11561914,0.12092044,0.13027266,0.13275042,0.13250237,0.13100233,0.12845423,0.12546438,0.12152868,0.11222109,0.088656208,0.085324384,0.082919312,0.080691487,0.07869231,0.076965359,0.075496497
-10,0.1828507,0.11660574,0.10780252,0.10420497,0.10189113,0.10243265,0.11030811,0.11528283,0.11478857,0.10472973,0.087166779,0.08223756,0.078634168,0.075225798,0.072240961,0.069824006,0.067937073,0.066461675,0.065276352,0.064285657,0.063423076
-9,0.17597998,0.10602779,0.095862807,0.092056009,0.089969314,0.091230334,0.098963944,0.093549189,0.081217469,0.075505353,0.070828568,0.067274598,0.064471101,0.062139066,0.060194633,0.058596919,0.057289228,0.056202913,0.05527365,0.054451441,0.053701893
-8,0.16983361,0.096060491,0.085083858,0.080367267,0.080377645,0.087801877,0.086453102,0.074584224,0.067301195,0.062606766,0.058658371,0.055735462,0.053652206,0.052046946,0.050698041,0.049512012,0.048451706,0.047497749,0.046635483,0.045852408,0.045137726
-7,0.16434007,0.087011966,0.075197804,0.070155804,0.067747349,0.072978999,0.073383286,0.066161434,0.058617946,0.054034597,0.050601822,0.047888561,0.0458751,0.044368342,0.043162636,0.042130431,0.04120932,0.040371302,0.039603922,0.038900659,0.038256923
-6,0.15953717,0.07914063,0.066444572,0.06109238,0.05824793,0.057611534,0.060405201,0.058188203,0.053921497,0.049278826,0.045618338,0.042953605,0.040861097,0.039161748,0.037765093,0.03659811,0.03560406,0.034742565,0.033985684,0.033313634,0.032712056
-5,0.15549469,0.072752369,0.059355767,0.053732689,0.050396724,0.048272184,0.047837684,0.048439763,0.047404854,0.045262777,0.042521621,0.039773272,0.037511784,0.035759701,0.034350116,0.033160098,0.032125769,0.031213343,0.030401924,0.029676514,0.029025273
-4,0.15224407,0.067937521,0.054015694,0.048144724,0.044627739,0.04183932,0.039954719,0.039236604,0.039016234,0.038526159,0.037533179,0.03618547,0.034708711,0.033236521,0.031841006,0.03057144,0.029452769,0.028481582,0.027637673,0.026897343,0.026240329
-3,0.14981625,0.064494707,0.050177845,0.043915911,0.040253056,0.03738594,0.035064196,0.033591625,0.032843241,0.032289827,0.031630199,0.030859278,0.030028226,0.029183182,0.028358469,0.027572039,0.026828341,0.026124787,0.025456955,0.024821524,0.024217579
-2,0.14820412,0.062216699,0.047616429,0.040929099,0.036970374,0.034111116,0.031854574,0.030165934,0.028985649,0.028160642,0.027518411,0.026896793,0.026223703,0.025523086,0.024833662,0.024176742,0.023562963,0.022998314,0.022485831,0.022025637,0.021615263
-1,0.14731664,0.060934341,0.046167093,0.039170739,0.034946916,0.032042176,0.029881292,0.028225376,0.026930457,0.025885505,0.025014946,0.024269363,0.023612587,0.023016256,0.022460949,0.021937667,0.021445863,0.02098905,0.020571236,0.020194695,0.019859367
0,0.14703745,0.060522068,0.045701053,0.038592499,0.03426446,0.031333517,0.029203963,0.027577788,0.026282059,0.025205413,0.024277337,0.023456328,0.022721097,0.022063056,0.021479808,0.020969829,0.020529972,0.020154156,0.019833613,0.019557254,0.019312901
1,0.14731667,0.060934382,0.046167064,0.039170739,0.034946927,0.032042205,0.029881281,0.028225376,0.026930457,0.025885505,0.025014946,0.024269363,0.023612579,0.023016264,0.022460949,0.021937675,0.021445871,0.020989078,0.020571222,0.020194687,0.019859376
2,0.14820422,0.062216659,0.04761643,0.040929099,0.036970384,0.034111116,0.031854574,0.030165934,0.028985631,0.028160633,0.027518384,0.026896803,0.026223703,0.025523092,0.024833643,0.024176749,0.023562966,0.022998309,0.022485839,0.022025637,0.021615243
3,0.14981625,0.064494707,0.050177845,0.04391591,0.040253056,0.03738594,0.035064196,0.033591625,0.032843241,0.032289827,0.031630199,0.030859278,0.030028226,0.029183182,0.028358469,0.027572039,0.026828341,0.026124787,0.025456955,0.024821524,0.024217579
4,0.15224407,0.067937491,0.054015656,0.048144723,0.044627753,0.041839321,0.039954736,0.039236604,0.039016228,0.038526157,0.037533188,0.036185475,0.03470872,0.033236529,0.03184101,0.030571446,0.029452746,0.028481585,0.027637672,0.02689735,0.026240333
5,0.15549476,0.072752413,0.059355772,0.053732686,0.050396692,0.048272183,0.04783768,0.048439747,0.047404853,0.045262801,0.042521615,0.039773274,0.037511788,0.035759701,0.034350139,0.033160092,0.032125768,0.031213347,0.030401918,0.029676488,0.029025263
6,0.15953717,0.07914063,0.066444596,0.061092381,0.058247891,0.057611537,0.060405201,0.058188203,0.053921497,0.049278826,0.045618338,0.042953605,0.040861097,0.039161748,0.037765093,0.03659811,0.03560406,0.034742565,0.033985684,0.033313634,0.032712056
7,0.16433998,0.087011966,0.07519781,0.070155801,0.067747372,0.07297896,0.073383274,0.066161384,0.058617931,0.054034646,0.050601813,0.047888572,0.045875084,0.044368337,0.043162643,0.042130471,0.041209288,0.040371304,0.039603895,0.038900636,0.038256931
8,0.16983352,0.096060477,0.085083896,0.080367271,0.080377593,0.087801955,0.086453153,0.074584242,0.067301182,0.062606797,0.058658397,0.055735463,0.053652221,0.052046964,0.050698051,0.049512015,0.048451732,0.047497752,0.046635524,0.04585243,0.045137738
9,0.17597998,0.10602783,0.095862692,0.092055967,0.089969299,0.091230363,0.098964031,0.093549189,0.081217469,0.075505353,0.070828568,0.067274598,0.064471101,0.062139066,0.060194633,0.058596919,0.057289228,0.056202913,0.05527365,0.054451441,0.053701893
10,0.18285055,0.11660575,0.10780262,0.10420495,0.10189111,0.10243267,0.11030802,0.11528284,0.11478854,0.10472974,0.087166816,0.082237625,0.078634136,0.07522588,0.07224102,0.069824045,0.06793707,0.066461759,0.065276385,0.064285602,0.063423073
11,0.19052075,0.12768896,0.12020294,0.11676269,0.11561911,0.12092036,0.13027263,0.13275036,0.13250232,0.13100241,0.12845433,0.1254643,0.12152858,0.11222111,0.088656245,0.08532431,0.082919331,0.080691426,0.078692272,0.076965349,0.075496543
12,0.19896085,0.13914801,0.1324215,0.1298056,0.12997617,0.14300639,0.14663488,0.1467169,0.14636184,0.14566789,0.14481157,0.14379675,0.14254795,0.14101917,0.13928413,0.13757092,0.13615156,0.13511775,0.13389176,0.1294384,0.092451692
