alpha_deg,0.1,0.6,1.1,1.6,2.1,2.6,3.1,3.6,4.1,4.6,5.1,5.6,6.1,6.6,7.1,7.6,8.1,8.6,9.1,9.6,10.1
11,-0.012322456,-0.020312596,-0.025947158,-0.02869106,-0.030761007,-0.043146449,-0.060259724,-0.061902177,-0.061843874,-0.058971125,-0.054202329,-0.048638684,-0.042916783,-0.036606761,-0.02926703,-0.02790978,-0.027881221,-0.028578718,-0.029663317,-0.030880262,-0.032081519
12,-0.017260061,-0.028135261,-0.03327504,-0.036013651,-0.038729253,-0.062782454,-0.06582681,-0.066268803,-0.064951885,-0.063046117,-0.060935974,-0.058736396,-0.056458232,-0.054117805,-0.051714792,-0.049203507,-0.046528781,-0.043634135,-0.040420277,-0.036410288,-0.025621919
13,-0.023053771,-0.036264406,-0.04095637,-0.043896846,-0.053717193,-0.070989538,-0.071489069,-0.06960449,-0.067380876,-0.065291183,-0.063300963,-0.061335309,-0.059437844,-0.057665006,-0.056035024,-0.054543348,-0.053179442,-0.051925504,-0.050760128,-0.049659783,-0.048597703
14,-0.029684706,-0.044610298,-0.049086048,-0.052123392,-0.074517553,-0.07765063,-0.075787223,-0.073156022,-0.070852619,-0.06877996,-0.066720753,-0.064745187,-0.062946448,-0.061345733,-0.059936983,-0.058695488,-0.057588878,-0.05658875,-0.055677645,-0.054846189,-0.054090953
15,-0.037120567,-0.053184326,-0.057539401,-0.060693331,-0.083569582,-0.083273961,-0.080163199,-0.077422611,-0.075171762,-0.073006205,-0.070968096,-0.069156787,-0.067573722,-0.066195266,-0.064979133,-0.063885399,-0.062891328,-0.061987215,-0.061168349,-0.060429455,-0.059762589
16,-0.045276653,-0.061989416,-0.066308693,-0.07513797,-0.091171125,-0.088449556,-0.085029854,-0.082374845,-0.080049449,-0.077925851,-0.076096823,-0.074530342,-0.073176861,-0.071974283,-0.070884524,-0.069894515,-0.069001231,-0.06819857,-0.067476363,-0.066823442,-0.066230493
17,-0.054016241,-0.07102724,-0.075434448,-0.09557528,-0.097981335,-0.093909715,-0.090460023,-0.087854487,-0.085562516,-0.083662348,-0.082079487,-0.080729954,-0.079532016,-0.078448765,-0.077474312,-0.076602534,-0.075820315,-0.075113228,-0.074470167,-0.073886161,-0.073358229
18,-0.063185234,-0.080305321,-0.084875754,-0.10603257,-0.10423435,-0.099676012,-0.096468076,-0.093872405,-0.091803207,-0.090144422,-0.08876785,-0.087563434,-0.086490531,-0.085539702,-0.084695998,-0.083936758,-0.083245432,-0.082614762,-0.082044277,-0.08153424,-0.081084639
19,-0.072642704,-0.089794468,-0.094481217,-0.11467381,-0.11054264,-0.10598913,-0.10291696,-0.10051705,-0.098689795,-0.097235331,-0.096002271,-0.094932266,-0.094006051,-0.093193051,-0.092460318,-0.091790571,-0.091180091,-0.090631365,-0.090147059,-0.089725874,-0.089363544
20,-0.08226937,-0.099412632,-0.10441448,-0.12282885,-0.11698411,-0.11282357,-0.10986049,-0.10772087,-0.10610774,-0.10480111,-0.10370853,-0.10279338,-0.10200678,-0.10130242,-0.10066004,-0.10007794,-0.09955946,-0.099106989,-0.098716841,-0.098382264,-0.09809661
21,-0.091964711,-0.10907342,-0.11888246,-0.13027553,-0.12379849,-0.11998859,-0.1172843,-0.11538765,-0.11393669,-0.11277269,-0.11183915,-0.11106313,-0.11038188,-0.10976796,-0.10921844,-0.10873598,-0.10831897,-0.1079612,-0.10765442,-0.10739146,-0.10716607
22,-0.10164515,-0.11873441,-0.13769323,-0.13743274,-0.13114,-0.12750511,-0.1251036,-0.12340529,-0.12209921,-0.12109666,-0.12030419,-0.11963212,-0.11904041,-0.11852134,-0.1180742,-0.11769345,-0.11736921,-0.11709119,-0.11685148,-0.11664544,-0.11647014
23,-0.11124998,-0.12839897,-0.14975665,-0.144507,-0.13873402,-0.13534959,-0.13322115,-0.13168114,-0.13053719,-0.12968513,-0.12899925,-0.12841543,-0.12791804,-0.12750096,-0.12715372,-0.12686214,-0.12661317,-0.12639858,-0.12621408,-0.12605803,-0.12593006
24,-0.12074131,-0.13809589,-0.15897725,-0.15165538,-0.14647701,-0.14344437,-0.14153293,-0.14015095,-0.13917273,-0.13843848,-0.13784175,-0.13735089,-0.13695402,-0.13663422,-0.13637189,-0.13615139,-0.13596278,-0.13580241,-0.1356689,-0.13556199,-0.1354818
25,-0.13009838,-0.14785586,-0.16800595,-0.15913378,-0.15438425,-0.15169911,-0.14995943,-0.1487519,-0.14791468,-0.14727569,-0.14677097,-0.1463795,-0.14607784,-0.1458397,-0.14564538,-0.14548266,-0.14534748,-0.14523857,-0.1451558,-0.14509958,-0.14506837
26,-0.13930849,-0.15768644,-0.17652251,-0.16689602,-0.16242179,-0.16002131,-0.15844534,-0.15740975,-0.15668508,-0.15613879,-0.15573281,-0.15543623,-0.15521527,-0.1550429,-0.15490501,-0.15479449,-0.15471103,-0.15465453,-0.15462456,-0.15461957,-0.15463712
27,-0.14836021,-0.16754377,-0.18442216,-0.1746948,-0.17052375,-0.1683383,-0.16693962,-0.16605196,-0.16542588,-0.16497848,-0.16466945,-0.16445513,-0.16429974,-0.16418257,-0.16409603,-0.1640378,-0.16400787,-0.16400528,-0.16402826,-0.1640733,-0.16413668
28,-0.15723959,-0.1773172,-0.19183015,-0.18244453,-0.17861856,-0.17660287,-0.17538691,-0.17462117,-0.17409496,-0.17374785,-0.17352509,-0.17337765,-0.17327688,-0.17321106,-0.17317623,-0.17317217,-0.17319734,-0.17324893,-0.17332308,-0.17341449,-0.17351881
29,-0.16592861,-0.18684705,-0.19889359,-0.19014818,-0.18663941,-0.18478179,-0.18373465,-0.183077,-0.18265404,-0.18239936,-0.18224796,-0.1821564,-0.18210622,-0.18209179,-0.18211137,-0.18216331,-0.18224336,-0.18234683,-0.1824674,-0.18260015,-0.18274026
30,-0.17440528,-0.19597616,-0.2057397,-0.19779446,-0.19453482,-0.19284258,-0.19194066,-0.19138877,-0.19106647,-0.19089071,-0.19079759,-0.19075647,-0.19075708,-0.19079628,-0.1908722,-0.19097941,-0.19111166,-0.19126187,-0.19142387,-0.19159204,-0.19176245
31,-0.18264381,-0.20471053,-0.21251896,-0.20535121,-0.20227176,-0.20075234,-0.19997493,-0.19952921,-0.19929727,-0.19918602,-0.1991437,-0.19915159,-0.19920525,-0.19930058,-0.19943211,-0.1995916,-0.19977094,-0.19996241,-0.20015963,-0.20035804,-0.20055434
32,-0.19061497,-0.2136147,-0.219375,-0.2127792,-0.20983049,-0.2084792,-0.20781507,-0.20747187,-0.20731554,-0.20725821,-0.20726351,-0.20732286,-0.20743111,-0.20758221,-0.20776612,-0.20797312,-0.20819368,-0.20842018,-0.20864737,-0.20887157,-0.20909018
33,-0.19828732,-0.22389545,-0.2263061,-0.22004167,-0.21719682,-0.21599844,-0.21544293,-0.21519197,-0.21509723,-0.21508694,-0.21514092,-0.21525275,-0.21541608,-0.21562036,-0.21585237,-0.21610103,-0.21635642,-0.2166128,-0.21686536,-0.21711158,-0.21734959
34,-0.20562985,-0.23567346,-0.23318537,-0.22710674,-0.224356,-0.22329165,-0.22284046,-0.22266748,-0.22262324,-0.22265827,-0.22276172,-0.22292715,-0.22314375,-0.22339633,-0.22367035,-0.22395448,-0.22423988,-0.2245215,-0.22479596,-0.22506169,-0.22531704
35,-0.21261029,-0.24700034,-0.23990304,-0.23394906,-0.23129192,-0.23034433,-0.22998993,-0.22987986,-0.22988007,-0.22996029,-0.23011429,-0.23033216,-0.23059788,-0.23089329,-0.23120357,-0.23151767,-0.23182873,-0.23213225,-0.2324258,-0.23270918,-0.23298035
36,-0.2191995,-0.25642053,-0.24641303,-0.24055148,-0.23798774,-0.23714443,-0.23687437,-0.23681539,-0.23685649,-0.23698265,-0.2371869,-0.23745451,-0.23776402,-0.23809681,-0.23843769,-0.23877776,-0.23911044,-0.23943331,-0.23974403,-0.2400431,-0.24032966
37,-0.22536974,-0.26415624,-0.25270099,-0.24690254,-0.24442913,-0.24367947,-0.2434804,-0.24346268,-0.2435439,-0.243716,-0.2439691,-0.24428129,-0.2446293,-0.24499424,-0.24536189,-0.24572364,-0.24607596,-0.24641578,-0.24674252,-0.24705648,-0.24735716
38,-0.23109671,-0.27090571,-0.25875811,-0.25299349,-0.25060415,-0.24993843,-0.2497948,-0.24981341,-0.24993376,-0.25015136,-0.25044937,-0.25080185,-0.25118382,-0.25157551,-0.25196612,-0.25234761,-0.25271728,-0.25307273,-0.2534144,-0.2537422,-0.25405703
39,-0.23635913,-0.27711105,-0.26457194,-0.25881731,-0.25650114,-0.25590835,-0.25580854,-0.25585916,-0.25601861,-0.25627943,-0.25661853,-0.25700617,-0.25741677,-0.25783285,-0.2582434,-0.25864263,-0.25902784,-0.2593985,-0.25975411,-0.26009546,-0.26042361
40,-0.24113896,-0.28294234,-0.27012923,-0.26436673,-0.2621111,-0.26157893,-0.26151234,-0.26159353,-0.26179062,-0.26209171,-0.26246747,-0.26288586,-0.26332167,-0.2637586,-0.26418736,-0.26460272,-0.26500306,-0.26538753,-0.26575672,-0.26611179,-0.26645339
41,-0.24542167,-0.28843131,-0.27541494,-0.2696329,-0.26742494,-0.26694044,-0.26689937,-0.26700893,-0.26724232,-0.26758029,-0.26798812,-0.26843332,-0.26889156,-0.26934742,-0.26979286,-0.27022389,-0.27063838,-0.27103667,-0.27141929,-0.27178725,-0.27214205
42,-0.24919563,-0.29356129,-0.28041469,-0.27460727,-0.27243376,-0.27198395,-0.27196283,-0.27209962,-0.27236656,-0.27273696,-0.27317321,-0.2736424,-0.27412047,-0.27459425,-0.27505585,-0.27550153,-0.27592978,-0.27634174,-0.27673756,-0.27711897,-0.27748697
