Baseline
 1.0000000     0.0012850
 0.9998258     0.0013332
 0.9993032     0.0014778
 0.9984327     0.0017183
 0.9972148     0.0020540
 0.9956503     0.0024841
 0.9937405     0.0030073
 0.9914865     0.0036223
 0.9888901     0.0043275
 0.9859529     0.0051209
 0.9826770     0.0060007
 0.9790648     0.0069647
 0.9751187     0.0080107
 0.9708415     0.0091361
 0.9662361     0.0103385
 0.9613058     0.0116153
 0.9560540     0.0129637
 0.9504844     0.0143810
 0.9446009     0.0158642
 0.9384075     0.0174106
 0.9319085     0.0190169
 0.9251086     0.0206802
 0.9180124     0.0223972
 0.9106248     0.0241647
 0.9029511     0.0259792
 0.8949966     0.0278374
 0.8867668     0.0297356
 0.8782674     0.0316702
 0.8695045     0.0336373
 0.8604840     0.0356332
 0.8512123     0.0376538
 0.8416958     0.0396951
 0.8319412     0.0417531
 0.8219552     0.0438235
 0.8117449     0.0459023
 0.8013173     0.0479852
 0.7906797     0.0500681
 0.7798396     0.0521468
 0.7688044     0.0542175
 0.7575819     0.0562761
 0.7461799     0.0583189
 0.7346063     0.0603421
 0.7228692     0.0623422
 0.7109768     0.0643159
 0.6989373     0.0662600
 0.6867592     0.0681713
 0.6744510     0.0700470
 0.6620211     0.0718843
 0.6494784     0.0736806
 0.6368315     0.0754331
 0.6240892     0.0771394
 0.6112605     0.0787969
 0.5983542     0.0804032
 0.5853793     0.0819556
 0.5723450     0.0834514
 0.5592602     0.0848878
 0.5461342     0.0862619
 0.5329760     0.0875705
 0.5197948     0.0888104
 0.5065998     0.0899781
 0.4934002     0.0910698
 0.4802052     0.0920818
 0.4670240     0.0930100
 0.4538658     0.0938503
 0.4407398     0.0945984
 0.4276550     0.0952502
 0.4146207     0.0958014
 0.4016458     0.0962479
 0.3887395     0.0965858
 0.3759108     0.0968112
 0.3631685     0.0969209
 0.3505216     0.0969116
 0.3379789     0.0967809
 0.3255490     0.0965266
 0.3132408     0.0961470
 0.3010627     0.0956413
 0.2890232     0.0950089
 0.2771308     0.0942502
 0.2653937     0.0933661
 0.2538201     0.0923580
 0.2424181     0.0912282
 0.2311956     0.0899794
 0.2201604     0.0886148
 0.2093203     0.0871383
 0.1986827     0.0855540
 0.1882551     0.0838665
 0.1780448     0.0820808
 0.1680588     0.0802019
 0.1583042     0.0782351
 0.1487877     0.0761858
 0.1395160     0.0740594
 0.1304955     0.0718614
 0.1217326     0.0695970
 0.1132332     0.0672716
 0.1050034     0.0648902
 0.0970489     0.0624579
 0.0893752     0.0599794
 0.0819876     0.0574594
 0.0748914     0.0549025
 0.0680915     0.0523132
 0.0615925     0.0496956
 0.0553991     0.0470541
 0.0495156     0.0443927
 0.0439460     0.0417158
 0.0386942     0.0390273
 0.0337639     0.0363314
 0.0291585     0.0336323
 0.0248813     0.0309340
 0.0209352     0.0282407
 0.0173230     0.0255565
 0.0140471     0.0228854
 0.0111099     0.0202313
 0.0085135     0.0175980
 0.0062595     0.0149890
 0.0043497     0.0124076
 0.0027852     0.0098566
 0.0015673     0.0073387
 0.0006968     0.0048557
 0.0001742     0.0024092
 0.0000000     0.0000000
 0.0001742     -0.0022194
 0.0006968     -0.0043925
 0.0015673     -0.0065104
 0.0027852     -0.0085649
 0.0043497     -0.0105487
 0.0062595     -0.0124556
 0.0085135     -0.0142801
 0.0111099     -0.0160177
 0.0140471     -0.0176647
 0.0173230     -0.0192183
 0.0209352     -0.0206765
 0.0248813     -0.0220381
 0.0291585     -0.0233024
 0.0337639     -0.0244693
 0.0386942     -0.0255394
 0.0439460     -0.0265136
 0.0495156     -0.0273932
 0.0553991     -0.0281796
 0.0615925     -0.0288748
 0.0680915     -0.0294807
 0.0748914     -0.0299994
 0.0819876     -0.0304333
 0.0893752     -0.0307846
 0.0970489     -0.0310558
 0.1050034     -0.0312494
 0.1132332     -0.0313681
 0.1217326     -0.0314146
 0.1304955     -0.0313918
 0.1395160     -0.0313027
 0.1487877     -0.0311505
 0.1583042     -0.0309385
 0.1680588     -0.0306703
 0.1780448     -0.0303497
 0.1882551     -0.0299805
 0.1986827     -0.0295669
 0.2093203     -0.0291130
 0.2201604     -0.0286232
 0.2311956     -0.0281019
 0.2424181     -0.0275534
 0.2538201     -0.0269822
 0.2653937     -0.0263924
 0.2771308     -0.0257881
 0.2890232     -0.0251731
 0.3010627     -0.0245511
 0.3132408     -0.0239252
 0.3255490     -0.0232983
 0.3379789     -0.0226727
 0.3505216     -0.0220506
 0.3631685     -0.0214333
 0.3759108     -0.0208220
 0.3887395     -0.0202175
 0.4016458     -0.0196200
 0.4146207     -0.0190295
 0.4276550     -0.0184457
 0.4407398     -0.0178681
 0.4538658     -0.0172961
 0.4670240     -0.0167288
 0.4802052     -0.0161656
 0.4934002     -0.0156057
 0.5065998     -0.0150486
 0.5197948     -0.0144939
 0.5329760     -0.0139414
 0.5461342     -0.0133913
 0.5592602     -0.0128438
 0.5723450     -0.0122997
 0.5853793     -0.0117599
 0.5983542     -0.0112255
 0.6112605     -0.0106979
 0.6240892     -0.0101787
 0.6368315     -0.0096696
 0.6494784     -0.0091722
 0.6620211     -0.0086884
 0.6744510     -0.0082198
 0.6867592     -0.0077680
 0.6989373     -0.0073343
 0.7109768     -0.0069199
 0.7228692     -0.0065257
 0.7346063     -0.0061523
 0.7461799     -0.0058000
 0.7575819     -0.0054688
 0.7688044     -0.0051583
 0.7798396     -0.0048681
 0.7906797     -0.0045973
 0.8013173     -0.0043449
 0.8117449     -0.0041096
 0.8219552     -0.0038903
 0.8319412     -0.0036854
 0.8416958     -0.0034938
 0.8512123     -0.0033140
 0.8604840     -0.0031449
 0.8695045     -0.0029854
 0.8782674     -0.0028344
 0.8867668     -0.0026913
 0.8949966     -0.0025555
 0.9029511     -0.0024266
 0.9106248     -0.0023043
 0.9180124     -0.0021885
 0.9251086     -0.0020794
 0.9319085     -0.0019771
 0.9384075     -0.0018818
 0.9446009     -0.0017937
 0.9504844     -0.0017132
 0.9560540     -0.0016403
 0.9613058     -0.0015751
 0.9662361     -0.0015178
 0.9708415     -0.0014681
 0.9751187     -0.0014258
 0.9790648     -0.0013906
 0.9826770     -0.0013620
 0.9859529     -0.0013392
 0.9888901     -0.0013218
 0.9914865     -0.0013088
 0.9937405     -0.0012996
 0.9956503     -0.0012934
 0.9972148     -0.0012894
 0.9984327     -0.0012871
 0.9993032     -0.0012858
 0.9998258     -0.0012852
 1.0000000     -0.0012850
