DP_Spencer_K60
 0.7282400    -0.0287800
 0.7371100    -0.0280600
 0.7460000    -0.0273300
 0.7548800    -0.0265800
 0.7637600    -0.0258000
 0.7726400    -0.0250100
 0.7815100    -0.0241900
 0.7903900    -0.0233500
 0.7992600    -0.0224900
 0.8081400    -0.0216100
 0.8170200    -0.0207100
 0.8259000    -0.0197900
 0.8347700    -0.0188500
 0.8436500    -0.0178900
 0.8525200    -0.0169100
 0.8613900    -0.0159200
 0.8702600    -0.0149000
 0.8791100    -0.0138700
 0.8879700    -0.0128100
 0.8968500    -0.0117300
 0.9057500    -0.0106300
 0.9146600    -0.0095200
 0.9235700    -0.0084100
 0.9324700    -0.0072900
 0.9413100    -0.0061800
 0.9500700    -0.0051100
 0.9587000    -0.0040900
 0.9672000    -0.0031400
 0.9754600    -0.0022800
 0.9832800    -0.0015000
 0.9903700    -0.0008600
 0.9965000    -0.0003700
 1.0000000    -0.0001000
