Optimised
 1.0000000     0.0050000
 0.9998258     0.0050618
 0.9993032     0.0052470
 0.9984327     0.0055547
 0.9972148     0.0059834
 0.9956503     0.0065311
 0.9937405     0.0071952
 0.9914865     0.0079728
 0.9888901     0.0088605
 0.9859529     0.0098546
 0.9826770     0.0109511
 0.9790648     0.0121458
 0.9751187     0.0134342
 0.9708415     0.0148120
 0.9662361     0.0162745
 0.9613058     0.0178173
 0.9560540     0.0194356
 0.9504844     0.0211249
 0.9446009     0.0228806
 0.9384075     0.0246981
 0.9319085     0.0265727
 0.9251086     0.0284998
 0.9180124     0.0304744
 0.9106248     0.0324917
 0.9029511     0.0345464
 0.8949966     0.0366331
 0.8867668     0.0387462
 0.8782674     0.0408795
 0.8695045     0.0430268
 0.8604840     0.0451812
 0.8512123     0.0473357
 0.8416958     0.0494827
 0.8319412     0.0516145
 0.8219552     0.0537227
 0.8117449     0.0557991
 0.8013173     0.0578350
 0.7906797     0.0598217
 0.7798396     0.0617505
 0.7688044     0.0636126
 0.7575819     0.0653996
 0.7461799     0.0671034
 0.7346063     0.0687160
 0.7228692     0.0702303
 0.7109768     0.0716396
 0.6989373     0.0729380
 0.6867592     0.0741203
 0.6744510     0.0751824
 0.6620211     0.0761211
 0.6494784     0.0769341
 0.6368315     0.0776203
 0.6240892     0.0781797
 0.6112605     0.0786134
 0.5983542     0.0789235
 0.5853793     0.0791133
 0.5723450     0.0791871
 0.5592602     0.0791501
 0.5461342     0.0790085
 0.5329760     0.0787694
 0.5197948     0.0784407
 0.5065998     0.0780306
 0.4934002     0.0775484
 0.4802052     0.0770034
 0.4670240     0.0764054
 0.4538658     0.0757643
 0.4407398     0.0750903
 0.4276550     0.0743931
 0.4146207     0.0736826
 0.4016458     0.0729681
 0.3887395     0.0722585
 0.3759108     0.0715621
 0.3631685     0.0708863
 0.3505216     0.0702379
 0.3379789     0.0696223
 0.3255490     0.0690444
 0.3132408     0.0685072
 0.3010627     0.0680131
 0.2890232     0.0675627
 0.2771308     0.0671555
 0.2653937     0.0667895
 0.2538201     0.0664612
 0.2424181     0.0661659
 0.2311956     0.0658975
 0.2201604     0.0656486
 0.2093203     0.0654107
 0.1986827     0.0651742
 0.1882551     0.0649286
 0.1780448     0.0646627
 0.1680588     0.0643645
 0.1583042     0.0640219
 0.1487877     0.0636225
 0.1395160     0.0631538
 0.1304955     0.0626039
 0.1217326     0.0619610
 0.1132332     0.0612141
 0.1050034     0.0603532
 0.0970489     0.0593691
 0.0893752     0.0582540
 0.0819876     0.0570014
 0.0748914     0.0556063
 0.0680915     0.0540652
 0.0615925     0.0523762
 0.0553991     0.0505392
 0.0495156     0.0485556
 0.0439460     0.0464286
 0.0386942     0.0441627
 0.0337639     0.0417641
 0.0291585     0.0392403
 0.0248813     0.0366000
 0.0209352     0.0338530
 0.0173230     0.0310100
 0.0140471     0.0280826
 0.0111099     0.0250829
 0.0085135     0.0220234
 0.0062595     0.0189168
 0.0043497     0.0157761
 0.0027852     0.0126141
 0.0015673     0.0094434
 0.0006968     0.0062764
 0.0001742     0.0031248
 0.0000000     0.0000000
 0.0001742     -0.0013360
 0.0006968     -0.0026269
 0.0015673     -0.0038627
 0.0027852     -0.0050339
 0.0043497     -0.0061321
 0.0062595     -0.0071498
 0.0085135     -0.0080804
 0.0111099     -0.0089184
 0.0140471     -0.0096589
 0.0173230     -0.0102984
 0.0209352     -0.0108339
 0.0248813     -0.0112634
 0.0291585     -0.0115854
 0.0337639     -0.0117994
 0.0386942     -0.0119052
 0.0439460     -0.0119032
 0.0495156     -0.0117943
 0.0553991     -0.0115795
 0.0615925     -0.0112604
 0.0680915     -0.0108384
 0.0748914     -0.0103155
 0.0819876     -0.0096933
 0.0893752     -0.0089739
 0.0970489     -0.0081593
 0.1050034     -0.0072514
 0.1132332     -0.0062524
 0.1217326     -0.0051644
 0.1304955     -0.0039897
 0.1395160     -0.0027307
 0.1487877     -0.0013898
 0.1583042     0.0000301
 0.1680588     0.0015262
 0.1780448     0.0030951
 0.1882551     0.0047332
 0.1986827     0.0064367
 0.2093203     0.0082012
 0.2201604     0.0100220
 0.2311956     0.0118939
 0.2424181     0.0138115
 0.2538201     0.0157688
 0.2653937     0.0177595
 0.2771308     0.0197768
 0.2890232     0.0218136
 0.3010627     0.0238625
 0.3132408     0.0259160
 0.3255490     0.0279660
 0.3379789     0.0300044
 0.3505216     0.0320230
 0.3631685     0.0340135
 0.3759108     0.0359675
 0.3887395     0.0378765
 0.4016458     0.0397323
 0.4146207     0.0415266
 0.4276550     0.0432512
 0.4407398     0.0448985
 0.4538658     0.0464605
 0.4670240     0.0479301
 0.4802052     0.0493002
 0.4934002     0.0505642
 0.5065998     0.0517157
 0.5197948     0.0527492
 0.5329760     0.0536595
 0.5461342     0.0544417
 0.5592602     0.0550921
 0.5723450     0.0556072
 0.5853793     0.0559844
 0.5983542     0.0562218
 0.6112605     0.0563183
 0.6240892     0.0562737
 0.6368315     0.0560884
 0.6494784     0.0557639
 0.6620211     0.0553024
 0.6744510     0.0547069
 0.6867592     0.0539813
 0.6989373     0.0531304
 0.7109768     0.0521594
 0.7228692     0.0510744
 0.7346063     0.0498822
 0.7461799     0.0485899
 0.7575819     0.0472052
 0.7688044     0.0457362
 0.7798396     0.0441911
 0.7906797     0.0425784
 0.8013173     0.0409067
 0.8117449     0.0391844
 0.8219552     0.0374201
 0.8319412     0.0356218
 0.8416958     0.0337977
 0.8512123     0.0319554
 0.8604840     0.0301023
 0.8695045     0.0282454
 0.8782674     0.0263912
 0.8867668     0.0245460
 0.8949966     0.0227156
 0.9029511     0.0209055
 0.9106248     0.0191208
 0.9180124     0.0173664
 0.9251086     0.0156470
 0.9319085     0.0139670
 0.9384075     0.0123307
 0.9446009     0.0107425
 0.9504844     0.0092064
 0.9560540     0.0077266
 0.9613058     0.0063073
 0.9662361     0.0049527
 0.9708415     0.0036671
 0.9751187     0.0024545
 0.9790648     0.0013194
 0.9826770     0.0002657
 0.9859529     -0.0007023
 0.9888901     -0.0015808
 0.9914865     -0.0023659
 0.9937405     -0.0030542
 0.9956503     -0.0036424
 0.9972148     -0.0041278
 0.9984327     -0.0045079
 0.9993032     -0.0047808
 0.9998258     -0.0049451
 1.0000000     -0.0050000
