Re,alpha_deg,CL,CD,CM
99459.37,1.4720303,0.4807742,0.026569812,-0.102127366
98503.06,1.4720303,0.4791127,0.026730653,-0.10196791
97080.125,1.4720303,0.4765065,0.026977072,-0.101715
95204.266,1.4720303,0.47280285,0.027314577,-0.10134945
92893.55,1.4720303,0.46777183,0.02774893,-0.10084085
90170.22,1.4720303,0.46110377,0.028284928,-0.100147426
87060.51,1.4720303,0.4524517,0.02892604,-0.099223144
83594.37,1.4720303,0.4415357,0.029676642,-0.098039515
79805.18,1.4720303,0.42823625,0.030546525,-0.09660244
75729.43,1.4720303,0.41256455,0.031550694,-0.09494331
71406.375,1.4720303,0.39452788,0.03269673,-0.09308621
66877.65,1.4720303,0.3739624,0.033975307,-0.091005534
62186.86,1.4720303,0.35049734,0.035366792,-0.08857867
57379.188,1.4720303,0.32349616,0.036831,-0.08555328
52500.93,1.4720303,0.2916169,0.038301233,-0.08157231
47599.07,1.4720303,0.25415358,0.039647214,-0.07644887
42720.812,1.4720303,0.2128224,0.04045526,-0.07024012
37913.14,1.4720303,0.14813127,0.040252894,-0.058546904
33222.35,1.4720303,0.09908475,0.04001366,-0.04864626
28693.623,1.4720303,0.1001419,0.040735546,-0.04785294
24370.568,1.4720303,0.09918217,0.0418064,-0.0465972
20294.82,1.4720303,0.09816897,0.04326395,-0.04535332
16505.63,1.4720303,0.09693349,0.045233555,-0.044062454
13039.491,1.4720303,0.094789535,0.04792629,-0.04259959
9929.784,1.4720303,0.09154733,0.051664222,-0.04090972
7206.456,1.4720303,0.08796123,0.056973986,-0.03909817
4895.735,1.4720303,0.085378274,0.06492645,-0.037407316
3019.874,1.4720303,0.08236363,0.07771575,-0.035865434
1596.9388,1.4720303,0.077896364,0.10117035,-0.034350377
640.6333,1.4720303,0.08446672,0.15273495,-0.034850072
160.16696,1.4720303,0.09080987,0.32125545,-0.036632523
99939.836,-1.4720303,0.1488105,0.023225997,-0.092905805
99459.37,-1.4720303,0.14783557,0.023296254,-0.0927726
98503.06,-1.4720303,0.1458724,0.023437532,-0.09250507
97080.125,-1.4720303,0.14289227,0.02365125,-0.09209984
95204.266,-1.4720303,0.13884473,0.023939712,-0.09155058
92893.55,-1.4720303,0.13364783,0.024306174,-0.090846024
90170.22,-1.4720303,0.1271728,0.024755191,-0.08996635
87060.51,-1.4720303,0.11922025,0.025292994,-0.08887866
83594.37,-1.4720303,0.10949684,0.025927886,-0.0875311
79805.18,-1.4720303,0.097599365,0.026670547,-0.085849896
75729.43,-1.4720303,0.08303297,0.027533554,-0.0837416
71406.375,-1.4720303,0.06532306,0.028528284,-0.081114285
66877.65,-1.4720303,0.044250526,0.02965262,-0.07792007
62186.86,-1.4720303,0.019900493,0.030857395,-0.07413812
57379.188,-1.4720303,-0.009537816,0.032018773,-0.06925075
52500.93,-1.4720303,-0.051189926,0.033071976,-0.061503675
47599.07,-1.4720303,-0.09084504,0.033934724,-0.05349164
42720.812,-1.4720303,-0.09914861,0.034648985,-0.051145084
37913.14,-1.4720303,-0.1002561,0.035495915,-0.04990479
33222.35,-1.4720303,-0.10489486,0.036517177,-0.0476943
28693.623,-1.4720303,-0.112429574,0.037808746,-0.04444047
24370.568,-1.4720303,-0.12299075,0.039421022,-0.03941024
20294.82,-1.4720303,-0.14773625,0.04110859,-0.028637514
16505.63,-1.4720303,-0.1678005,0.04215242,-0.015993416
13039.491,-1.4720303,-0.13175105,0.043012604,-0.022120887
9929.784,-1.4720303,-0.12453919,0.046267748,-0.026724603
7206.456,-1.4720303,-0.11210009,0.05144281,-0.032737613
4895.735,-1.4720303,-0.104112,0.060105596,-0.035144478
3019.874,-1.4720303,-0.09564355,0.07382939,-0.03624912
1596.9388,-1.4720303,-0.08557318,0.098860115,-0.037028097
640.6333,-1.4720303,-0.07074705,0.15459253,-0.03749256
160.16696,-1.4720303,-0.06533062,0.3282298,-0.03497342
99939.836,-4.401914,-0.20167996,0.029465098,-0.07372474
99459.37,-4.401914,-0.20289633,0.029578278,-0.073511176
98503.06,-4.401914,-0.20534858,0.029807262,-0.07307964
97080.125,-4.401914,-0.20907931,0.030157236,-0.072420344
95204.266,-4.401914,-0.21417202,0.030636283,-0.07151335
92893.55,-4.401914,-0.22079809,0.03125603,-0.070317455
90170.22,-4.401914,-0.22933976,0.032033943,-0.06874335
87060.51,-4.401914,-0.24059297,0.032997902,-0.06661065
83594.37,-4.401914,-0.2558072,0.03418851,-0.063644566
79805.18,-4.401914,-0.27572373,0.035635103,-0.05968006
75729.43,-4.401914,-0.29811993,0.037276596,-0.055159647
71406.375,-4.401914,-0.31657037,0.03889852,-0.051368628
66877.65,-4.401914,-0.3257269,0.040321518,-0.049375184
62186.86,-4.401914,-0.3278661,0.04167899,-0.04869021
57379.188,-4.401914,-0.32809994,0.043226156,-0.04820085
52500.93,-4.401914,-0.32888606,0.04508383,-0.047343068
47599.07,-4.401914,-0.3308893,0.04727308,-0.045971747
42720.812,-4.401914,-0.33456236,0.04987126,-0.043907177
37913.14,-4.401914,-0.339792,0.052994903,-0.040871665
33222.35,-4.401914,-0.34623083,0.056693684,-0.036677767
28693.623,-4.401914,-0.35531613,0.060877528,-0.03081337
24370.568,-4.401914,-0.36870185,0.06512894,-0.02279864
20294.82,-4.401914,-0.38553953,0.06914415,-0.011934583
16505.63,-4.401914,-0.4000194,0.07340546,0.0025163786
13039.491,-4.401914,-0.3840289,0.077215455,0.017026477
9929.784,-4.401914,-0.15528837,0.07085828,-0.007499859
7206.456,-4.401914,-0.012042221,0.06776504,-0.042510655
4895.735,-4.401914,-0.043104105,0.074949875,-0.043193564
3019.874,-4.401914,-0.08983987,0.0865056,-0.04292438
1596.9388,-4.401914,-0.14898203,0.10892791,-0.040813185
640.6333,-4.401914,-0.19660306,0.1588844,-0.03926445
160.16696,-4.401914,-0.2049085,0.33192983,-0.035556395
99939.836,-7.2894053,-0.47559902,0.088658646,-0.024739388
99459.37,-7.2894053,-0.47466475,0.08883066,-0.024526315
98503.06,-7.2894053,-0.47284624,0.089159705,-0.024113812
97080.125,-7.2894053,-0.47025716,0.08961643,-0.023524504
95204.266,-7.2894053,-0.46708578,0.0901608,-0.022782965
92893.55,-7.2894053,-0.46357614,0.090749234,-0.021910775
90170.22,-7.2894053,-0.45996425,0.09134663,-0.020925362
87060.51,-7.2894053,-0.45641392,0.09193428,-0.019844731
83594.37,-7.2894053,-0.45296633,0.092506,-0.018692072
79805.18,-7.2894053,-0.4494656,0.09306908,-0.017495701
75729.43,-7.2894053,-0.4455185,0.09365404,-0.016283378
71406.375,-7.2894053,-0.4405415,0.09430568,-0.015077446
66877.65,-7.2894053,-0.4339542,0.09504875,-0.013876881
62186.86,-7.2894053,-0.42539427,0.09586412,-0.012638975
57379.188,-7.2894053,-0.41457224,0.09667746,-0.011343078
52500.93,-7.2894053,-0.40083852,0.09730444,-0.010043373
47599.07,-7.2894053,-0.38196662,0.09748585,-0.008710808
42720.812,-7.2894053,-0.353481,0.09713312,-0.0075055026
37913.14,-7.2894053,-0.31416625,0.09614143,-0.006346832
33222.35,-7.2894053,-0.25628114,0.09423317,-0.0051531396
28693.623,-7.2894053,-0.14474426,0.08478296,-0.0122863
24370.568,-7.2894053,-0.004658908,0.07263738,-0.042280387
20294.82,-7.2894053,-0.013842138,0.07461314,-0.04112249
16505.63,-7.2894053,-0.015506715,0.07688364,-0.04155829
13039.491,-7.2894053,-0.0746827,0.084241204,-0.030045133
9929.784,-7.2894053,-0.03846288,0.084133,-0.040200066
7206.456,-7.2894053,-0.040887266,0.08819234,-0.042798247
4895.735,-7.2894053,-0.059482787,0.095347725,-0.04330666
3019.874,-7.2894053,-0.089635625,0.10703027,-0.04389374
1596.9388,-7.2894053,-0.13475117,0.12904045,-0.044600215
640.6333,-7.2894053,-0.24095014,0.17304833,-0.0419593
160.16696,-7.2894053,-0.3346867,0.34763488,-0.034214802
99939.836,-10.106695,-0.34464833,0.11275634,-0.03705379
99459.37,-10.106695,-0.34455073,0.11281702,-0.037027627
98503.06,-10.106695,-0.34435776,0.112938724,-0.036974408
97080.125,-10.106695,-0.3440691,0.11312254,-0.036892254
95204.266,-10.106695,-0.34368557,0.11336971,-0.03677872
92893.55,-10.106695,-0.3432051,0.11368269,-0.036630392
90170.22,-10.106695,-0.342618,0.11406453,-0.03644394
87060.51,-10.106695,-0.3419056,0.1145199,-0.03621596
83594.37,-10.106695,-0.34103018,0.11505623,-0.035943452
79805.18,-10.106695,-0.33994073,0.115682475,-0.035622954
75729.43,-10.106695,-0.33861575,0.116400324,-0.03524812
71406.375,-10.106695,-0.33709306,0.1171951,-0.034806676
66877.65,-10.106695,-0.33540335,0.11804619,-0.03427773
62186.86,-10.106695,-0.33346924,0.11894395,-0.033624623
57379.188,-10.106695,-0.33134994,0.119906016,-0.032761473
52500.93,-10.106695,-0.32948592,0.12090348,-0.031543206
47599.07,-10.106695,-0.3278056,0.12188879,-0.029927338
42720.812,-10.106695,-0.32565165,0.123026006,-0.027848948
37913.14,-10.106695,-0.32246128,0.12431364,-0.025249101
33222.35,-10.106695,-0.31649143,0.1254182,-0.02190383
28693.623,-10.106695,-0.3036187,0.1262832,-0.017737152
24370.568,-10.106695,-0.27980328,0.12565823,-0.01244156
20294.82,-10.106695,-0.22313955,0.12046283,-0.01100019
16505.63,-10.106695,-0.094902605,0.102577336,-0.03597795
13039.491,-10.106695,-0.09953195,0.10488298,-0.036002375
9929.784,-10.106695,-0.10444382,0.1077086,-0.036606804
7206.456,-10.106695,-0.11292524,0.11145304,-0.037031803
4895.735,-10.106695,-0.12609471,0.11730988,-0.037436154
3019.874,-10.106695,-0.14819868,0.12764473,-0.03810813
1596.9388,-10.106695,-0.18274681,0.14853777,-0.03938347
640.6333,-10.106695,-0.27751482,0.19141434,-0.039031833
160.16696,-10.106695,-0.4268406,0.36168703,-0.03340414
99939.836,-12.826653,-0.36269283,0.14392076,-0.033560883
99459.37,-12.826653,-0.3626931,0.14396976,-0.033541884
98503.06,-12.826653,-0.36269858,0.14406815,-0.033503022
97080.125,-12.826653,-0.36271593,0.14421715,-0.033442587
95204.266,-12.826653,-0.36275995,0.14441845,-0.033358213
92893.55,-12.826653,-0.36284646,0.14467455,-0.033245962
90170.22,-12.826653,-0.36299527,0.1449887,-0.03310116
87060.51,-12.826653,-0.3632248,0.14536552,-0.03291768
83594.37,-12.826653,-0.36354452,0.1458111,-0.032688346
79805.18,-12.826653,-0.36395144,0.14633128,-0.032404408
75729.43,-12.826653,-0.36444882,0.14692539,-0.03205563
71406.375,-12.826653,-0.36506525,0.1475816,-0.031633385
66877.65,-12.826653,-0.36582845,0.14829673,-0.031132868
62186.86,-12.826653,-0.3666595,0.14910926,-0.030551637
57379.188,-12.826653,-0.3673697,0.15008797,-0.029880641
52500.93,-12.826653,-0.36809114,0.1511791,-0.029088246
47599.07,-12.826653,-0.3687998,0.15229051,-0.02812912
42720.812,-12.826653,-0.36896557,0.15349436,-0.026931323
37913.14,-12.826653,-0.36842313,0.1547932,-0.025301563
33222.35,-12.826653,-0.36685175,0.1562527,-0.023101617
28693.623,-12.826653,-0.3643625,0.15784594,-0.020311166
24370.568,-12.826653,-0.35796863,0.15914014,-0.016819272
20294.82,-12.826653,-0.34160984,0.16009164,-0.012381524
16505.63,-12.826653,-0.31705123,0.15632108,-0.005395367
13039.491,-12.826653,-0.1920704,0.13364927,-0.024565868
9929.784,-12.826653,-0.19363001,0.13447249,-0.026197772
7206.456,-12.826653,-0.20049903,0.13724057,-0.02678469
4895.735,-12.826653,-0.2110298,0.14155404,-0.027237602
3019.874,-12.826653,-0.22866265,0.14997493,-0.02804502
1596.9388,-12.826653,-0.25515115,0.16886196,-0.029741053
640.6333,-12.826653,-0.33417264,0.21049607,-0.03132672
160.16696,-12.826653,-0.48956382,0.37566683,-0.030686406
99939.836,-15.423082,-0.42012212,0.17455503,-0.021786533
99459.37,-15.423082,-0.4200983,0.17459545,-0.02178052
98503.06,-15.423082,-0.42005208,0.1746773,-0.021768374
97080.125,-15.423082,-0.41998354,0.17480135,-0.021750312
95204.266,-15.423082,-0.41989818,0.17496975,-0.021725845
92893.55,-15.423082,-0.4198059,0.17518426,-0.021694161
90170.22,-15.423082,-0.41972172,0.17544684,-0.0216534
87060.51,-15.423082,-0.41967964,0.17575896,-0.02159993
83594.37,-15.423082,-0.41972718,0.17612159,-0.02152766
79805.18,-15.423082,-0.41992798,0.17653604,-0.021428738
75729.43,-15.423082,-0.42034286,0.17700624,-0.021294095
71406.375,-15.423082,-0.42101344,0.17754048,-0.021114986
66877.65,-15.423082,-0.42193738,0.17815447,-0.020882435
62186.86,-15.423082,-0.42304417,0.17887549,-0.020583633
57379.188,-15.423082,-0.42424485,0.17971678,-0.02019998
52500.93,-15.423082,-0.42560795,0.18061964,-0.0197166
47599.07,-15.423082,-0.4270925,0.181605,-0.019130783
42720.812,-15.423082,-0.42822543,0.18287314,-0.0184327
37913.14,-15.423082,-0.42925215,0.18424888,-0.01756426
33222.35,-15.423082,-0.42978776,0.18556641,-0.016415356
28693.623,-15.423082,-0.4301517,0.18695022,-0.014592986
24370.568,-15.423082,-0.4302965,0.18858963,-0.011846054
20294.82,-15.423082,-0.42810598,0.18983126,-0.008281752
16505.63,-15.423082,-0.41770172,0.19092982,-0.003288149
13039.491,-15.423082,-0.4016132,0.1869238,0.005046205
9929.784,-15.423082,-0.28817424,0.16215636,-0.013191937
7206.456,-15.423082,-0.29413414,0.16357012,-0.013727142
4895.735,-15.423082,-0.30297166,0.1667137,-0.014415244
3019.874,-15.423082,-0.31720653,0.17340569,-0.015347954
1596.9388,-15.423082,-0.33358994,0.18978986,-0.017671049
640.6333,-15.423082,-0.40338433,0.231012,-0.019467622
160.16696,-15.423082,-0.52025646,0.38810864,-0.025951585
99939.836,-17.87098,-0.49261314,0.20226051,-0.0075622764
99459.37,-17.87098,-0.49259987,0.20228894,-0.007559398
98503.06,-17.87098,-0.49257153,0.2023463,-0.0075537264
97080.125,-17.87098,-0.49252284,0.20243382,-0.007545997
95204.266,-17.87098,-0.49244583,0.20255293,-0.0075368825
92893.55,-17.87098,-0.4923342,0.20270585,-0.0075273192
90170.22,-17.87098,-0.4921796,0.20289509,-0.0075182808
87060.51,-17.87098,-0.4919791,0.20312285,-0.0075105927
83594.37,-17.87098,-0.4917404,0.20339163,-0.007503726
79805.18,-17.87098,-0.49149272,0.20370492,-0.0074956547
75729.43,-17.87098,-0.49129605,0.20406802,-0.007479708
71406.375,-17.87098,-0.49124435,0.20448935,-0.007443599
66877.65,-17.87098,-0.4914612,0.20497899,-0.007367596
62186.86,-17.87098,-0.49203187,0.20555046,-0.007232869
57379.188,-17.87098,-0.49293298,0.2062291,-0.007034502
52500.93,-17.87098,-0.4940502,0.20705435,-0.0067746113
47599.07,-17.87098,-0.49521822,0.20808148,-0.006445176
42720.812,-17.87098,-0.49643075,0.20924443,-0.006035508
37913.14,-17.87098,-0.49786818,0.21038926,-0.0055671236
33222.35,-17.87098,-0.49892566,0.21181951,-0.0050194087
28693.623,-17.87098,-0.50003594,0.2132042,-0.0041434118
24370.568,-17.87098,-0.5011392,0.21462195,-0.0025321564
20294.82,-17.87098,-0.50275856,0.21645704,0.00029213872
16505.63,-17.87098,-0.50506914,0.21820974,0.004691819
13039.491,-17.87098,-0.5047458,0.21998239,0.011710999
9929.784,-17.87098,-0.47132516,0.21242252,0.018762263
7206.456,-17.87098,-0.38657698,0.18957995,0.00056363706
4895.735,-17.87098,-0.39411625,0.19143558,-0.00014268851
3019.874,-17.87098,-0.40539375,0.19656554,-0.0013328737
1596.9388,-17.87098,-0.41161287,0.21039027,-0.004583382
640.6333,-17.87098,-0.47770414,0.2499653,-0.0055309385
160.16696,-17.87098,-0.540638,0.40186095,-0.018334297
99939.836,-20.146769,-0.5640075,0.2273864,0.0074531804
99459.37,-20.146769,-0.56400496,0.22740044,0.0074517415
98503.06,-20.146769,-0.5639986,0.22742918,0.007448597
97080.125,-20.146769,-0.5639851,0.22747292,0.00744314
95204.266,-20.146769,-0.5639589,0.22753276,0.0074346834
92893.55,-20.146769,-0.56391305,0.22761041,0.0074222838
90170.22,-20.146769,-0.56384146,0.22770837,0.0074048233
87060.51,-20.146769,-0.5637394,0.2278297,0.0073820506
83594.37,-20.146769,-0.5636125,0.22797774,0.0073553943
79805.18,-20.146769,-0.5634787,0.22815692,0.0073289066
75729.43,-20.146769,-0.56337434,0.228374,0.0073103337
71406.375,-20.146769,-0.5633504,0.22864066,0.007310485
66877.65,-20.146769,-0.56347907,0.22897823,0.0073415795
62186.86,-20.146769,-0.5638309,0.22941664,0.007414782
57379.188,-20.146769,-0.5644514,0.229987,0.0075384025
52500.93,-20.146769,-0.565349,0.23070633,0.0077181724
47599.07,-20.146769,-0.566451,0.23159385,0.0079411445
42720.812,-20.146769,-0.56763273,0.23268472,0.008178124
37913.14,-20.146769,-0.5687385,0.23399885,0.00841433
33222.35,-20.146769,-0.56988055,0.23527306,0.008649374
28693.623,-20.146769,-0.57063633,0.23668398,0.008947738
24370.568,-20.146769,-0.57123804,0.23813137,0.009689961
20294.82,-20.146769,-0.572455,0.23980404,0.01139052
16505.63,-20.146769,-0.5765517,0.2425933,0.014672601
13039.491,-20.146769,-0.5844492,0.24558403,0.020592416
9929.784,-20.146769,-0.58318007,0.24633251,0.029596904
7206.456,-20.146769,-0.4715911,0.21551932,0.015663097
4895.735,-20.146769,-0.47774714,0.21561593,0.014705163
3019.874,-20.146769,-0.48739704,0.21913214,0.013233665
1596.9388,-20.146769,-0.49064192,0.23066749,0.009641545
640.6333,-20.146769,-0.55079186,0.26789787,0.008917287
160.16696,-20.146769,-0.5700245,0.41854045,-0.00794878
99939.836,-22.228535,-0.6319775,0.2505483,0.022826012
99459.37,-22.228535,-0.63197964,0.25055218,0.022820124
98503.06,-22.228535,-0.63198125,0.25056022,0.022807809
97080.125,-22.228535,-0.631975,0.25057238,0.022788147
95204.266,-22.228535,-0.63195264,0.25058863,0.022759989
92893.55,-22.228535,-0.6319014,0.25060922,0.02272131
90170.22,-22.228535,-0.6318108,0.250634,0.022670351
87060.51,-22.228535,-0.63167226,0.25066373,0.02260572
83594.37,-22.228535,-0.6314907,0.25070027,0.022527948
79805.18,-22.228535,-0.6312874,0.2507476,0.02244082
75729.43,-22.228535,-0.6311059,0.2508148,0.022352906
71406.375,-22.228535,-0.631011,0.25091532,0.022277435
66877.65,-22.228535,-0.63107437,0.2510699,0.022230223
62186.86,-22.228535,-0.631364,0.2513119,0.022228666
57379.188,-22.228535,-0.6319231,0.25168908,0.022285435
52500.93,-22.228535,-0.63271445,0.2522521,0.022396307
47599.07,-22.228535,-0.63364065,0.25302514,0.022542728
42720.812,-22.228535,-0.6346641,0.25399545,0.022702899
37913.14,-22.228535,-0.6357087,0.2551761,0.022822393
33222.35,-22.228535,-0.6365632,0.25662518,0.022873957
28693.623,-22.228535,-0.63727665,0.25805745,0.022934886
24370.568,-22.228535,-0.6375035,0.2596268,0.023169069
20294.82,-22.228535,-0.6380576,0.2613471,0.024109699
16505.63,-22.228535,-0.6413504,0.2639622,0.026245816
13039.491,-22.228535,-0.65005314,0.26800156,0.030614816
9929.784,-22.228535,-0.6609729,0.2721097,0.03872561
7206.456,-22.228535,-0.62044054,0.26254997,0.04567966
4895.735,-22.228535,-0.55282617,0.23858865,0.029594872
3019.874,-22.228535,-0.5612411,0.24082308,0.027945522
1596.9388,-22.228535,-0.5674314,0.25054628,0.024474034
640.6333,-22.228535,-0.61876094,0.28558272,0.023142759
160.16696,-22.228535,-0.5984344,0.4338315,0.0030401882
99939.836,-24.096226,-0.6930929,0.27135983,0.03735911
99459.37,-24.096226,-0.69310963,0.27135798,0.037352473
98503.06,-24.096226,-0.69314104,0.27135423,0.03733852
97080.125,-24.096226,-0.6931781,0.2713477,0.03731595
95204.266,-24.096226,-0.69320846,0.27133808,0.03728255
92893.55,-24.096226,-0.6932143,0.27132484,0.03723556
90170.22,-24.096226,-0.6931712,0.27130854,0.037171125
87060.51,-24.096226,-0.6930524,0.27128974,0.037085768
83594.37,-24.096226,-0.69284225,0.27126926,0.03697733
79805.18,-24.096226,-0.69255143,0.2712485,0.036847983
75729.43,-24.096226,-0.69223803,0.2712292,0.036706638
71406.375,-24.096226,-0.69199616,0.27122,0.036569286
66877.65,-24.096226,-0.69191974,0.271241,0.03645436
62186.86,-24.096226,-0.69207937,0.27132654,0.036378074
57379.188,-24.096226,-0.69252,0.2715261,0.0363559
52500.93,-24.096226,-0.6932242,0.2719024,0.03639767
47599.07,-24.096226,-0.6940571,0.2725106,0.036488414
42720.812,-24.096226,-0.6948544,0.27336848,0.036588214
37913.14,-24.096226,-0.6956272,0.2744474,0.036654335
33222.35,-24.096226,-0.6963612,0.27578473,0.036628157
28693.623,-24.096226,-0.6968652,0.27744016,0.036560565
24370.568,-24.096226,-0.6973214,0.27899405,0.036599044
20294.82,-24.096226,-0.69775796,0.281002,0.03704787
16505.63,-24.096226,-0.69977057,0.28344432,0.03845618
13039.491,-24.096226,-0.70669526,0.28746748,0.041565448
9929.784,-24.096226,-0.7205914,0.29252574,0.048432667
7206.456,-24.096226,-0.70644104,0.29008526,0.05821548
4895.735,-24.096226,-0.6200657,0.25976536,0.044071097
3019.874,-24.096226,-0.6263848,0.2606895,0.042255193
1596.9388,-24.096226,-0.63562727,0.26900652,0.038851008
640.6333,-24.096226,-0.6793642,0.30273193,0.036645494
160.16696,-24.096226,-0.6206543,0.4462097,0.013235288
99939.836,-25.73186,-0.7447198,0.28934142,0.050224874
99459.37,-25.73186,-0.7447416,0.2893402,0.050218344
98503.06,-25.73186,-0.7447841,0.28933722,0.050204784
97080.125,-25.73186,-0.74484044,0.28933135,0.050182942
95204.266,-25.73186,-0.7448996,0.28932023,0.050150394
92893.55,-25.73186,-0.7449482,0.28930295,0.05010397
90170.22,-25.73186,-0.74496305,0.28927737,0.050039947
87060.51,-25.73186,-0.74491614,0.28924283,0.04995309
83594.37,-25.73186,-0.7447786,0.28920045,0.049839634
79805.18,-25.73186,-0.74453765,0.28915262,0.0496979
75729.43,-25.73186,-0.7442201,0.28910285,0.04953346
71406.375,-25.73186,-0.7439182,0.28905532,0.049361214
66877.65,-25.73186,-0.7437597,0.28901732,0.04920352
62186.86,-25.73186,-0.7438415,0.28901288,0.049079847
57379.188,-25.73186,-0.744193,0.28908888,0.04900279
52500.93,-25.73186,-0.7448062,0.28931004,0.048981782
47599.07,-25.73186,-0.7455924,0.28974372,0.04901889
42720.812,-25.73186,-0.74634737,0.29043743,0.04908404
37913.14,-25.73186,-0.74693376,0.29139924,0.049112376
33222.35,-25.73186,-0.74745804,0.2926148,0.049053967
28693.623,-25.73186,-0.74793726,0.2941882,0.048918277
24370.568,-25.73186,-0.7483929,0.29599586,0.04885027
20294.82,-25.73186,-0.7490865,0.29795784,0.049025215
16505.63,-25.73186,-0.75072694,0.30050027,0.049952257
13039.491,-25.73186,-0.75607276,0.3040258,0.052227497
9929.784,-25.73186,-0.76939094,0.30956602,0.05773278
7206.456,-25.73186,-0.7729212,0.3126857,0.06812945
4895.735,-25.73186,-0.67772114,0.2790375,0.057162262
3019.874,-25.73186,-0.68179,0.27806517,0.05513319
1596.9388,-25.73186,-0.6917006,0.28507182,0.051666107
640.6333,-25.73186,-0.7313697,0.3183111,0.04885366
160.16696,-25.73186,-0.6372295,0.4561046,0.022037096
99939.836,-27.119678,-0.7865225,0.30416238,0.06107353
99459.37,-27.119678,-0.78654397,0.30416363,0.061066497
98503.06,-27.119678,-0.78658503,0.30416498,0.061052117
97080.125,-27.119678,-0.7866406,0.3041665,0.061029177
95204.266,-27.119678,-0.786702,0.30416566,0.060995884
92893.55,-27.119678,-0.7867568,0.3041609,0.06094968
90170.22,-27.119678,-0.7867887,0.3041492,0.060886983
87060.51,-27.119678,-0.7867763,0.30412874,0.060802996
83594.37,-27.119678,-0.78669864,0.30409658,0.060693145
79805.18,-27.119678,-0.7865421,0.30405235,0.060554694
75729.43,-27.119678,-0.78631896,0.30399883,0.06038941
71406.375,-27.119678,-0.7860822,0.30394223,0.060207035
66877.65,-27.119678,-0.7859312,0.30389073,0.06002663
62186.86,-27.119678,-0.7859764,0.3038555,0.05987005
57379.188,-27.119678,-0.7862686,0.3038665,0.059752814
52500.93,-27.119678,-0.7867883,0.3039842,0.059682455
47599.07,-27.119678,-0.7874885,0.3042809,0.05966459
42720.812,-27.119678,-0.7882201,0.30481875,0.059687894
37913.14,-27.119678,-0.78876525,0.3056376,0.059689198
33222.35,-27.119678,-0.7891215,0.30673483,0.05959848
28693.623,-27.119678,-0.7894995,0.3081561,0.05942553
24370.568,-27.119678,-0.79003155,0.3100458,0.059276097
20294.82,-27.119678,-0.79102814,0.3120193,0.059315007
16505.63,-27.119678,-0.7925259,0.31465322,0.05989195
13039.491,-27.119678,-0.79655343,0.31793997,0.06166114
9929.784,-27.119678,-0.80813926,0.32347837,0.06614624
7206.456,-27.119678,-0.82156503,0.32899958,0.07610458
4895.735,-27.119678,-0.7323842,0.29940513,0.07007524
3019.874,-27.119678,-0.72692823,0.29267028,0.06597967
1596.9388,-27.119678,-0.7362209,0.29839116,0.062406696
640.6333,-27.119678,-0.7736017,0.33163804,0.059167545
160.16696,-27.119678,-0.6504435,0.46475458,0.029162077
99939.836,-28.246323,-0.818854,0.31576905,0.06974821
99459.37,-28.246323,-0.8188733,0.31577176,0.06974014
98503.06,-28.246323,-0.81891006,0.31577665,0.06972353
97080.125,-28.246323,-0.8189606,0.31578344,0.06969791
95204.266,-28.246323,-0.8190156,0.315791,0.06966173
92893.55,-28.246323,-0.8190673,0.31579822,0.06961323
90170.22,-28.246323,-0.81910044,0.31580278,0.06954937
87060.51,-28.246323,-0.8191005,0.31580213,0.069466606
83594.37,-28.246323,-0.8190555,0.31579232,0.06936077
79805.18,-28.246323,-0.81896085,0.31576854,0.06922881
75729.43,-28.246323,-0.81883043,0.31572825,0.06907039
71406.375,-28.246323,-0.8186985,0.31567457,0.06889088
66877.65,-28.246323,-0.81862545,0.31561926,0.0687034
62186.86,-28.246323,-0.81868553,0.31557605,0.06852622
57379.188,-28.246323,-0.8189413,0.3155628,0.06837754
52500.93,-28.246323,-0.819391,0.31562334,0.068268076
47599.07,-28.246323,-0.81999815,0.3158301,0.06820345
42720.812,-28.246323,-0.8206806,0.31625494,0.06818046
37913.14,-28.246323,-0.8212269,0.3169523,0.068150565
33222.35,-28.246323,-0.8215055,0.31794655,0.06803014
28693.623,-28.246323,-0.82175606,0.31924906,0.067824684
24370.568,-28.246323,-0.8223384,0.32106957,0.067617066
20294.82,-28.246323,-0.8234437,0.32317898,0.06757179
16505.63,-28.246323,-0.82495075,0.32574958,0.067926995
13039.491,-28.246323,-0.8281034,0.32898948,0.0693451
9929.784,-28.246323,-0.8383613,0.33428645,0.07314451
7206.456,-28.246323,-0.8557768,0.34081915,0.082488015
4895.735,-28.246323,-0.80373293,0.3254164,0.087103754
3019.874,-28.246323,-0.7619907,0.3043741,0.07460188
1596.9388,-28.246323,-0.77025884,0.30893093,0.070921615
640.6333,-28.246323,-0.80622923,0.34236997,0.06736025
160.16696,-28.246323,-0.66113466,0.47211525,0.03460026
99939.836,-29.100937,-0.8423394,0.32428077,0.07621173
99459.37,-29.100937,-0.84235656,0.324284,0.07620248
98503.06,-29.100937,-0.8423891,0.32429028,0.076183714
97080.125,-29.100937,-0.8424341,0.3242994,0.07615509
95204.266,-29.100937,-0.8424846,0.32431132,0.076115415
92893.55,-29.100937,-0.8425323,0.32432497,0.07606342
90170.22,-29.100937,-0.84256506,0.3243398,0.07599707
87060.51,-29.100937,-0.84257346,0.3243536,0.075913526
83594.37,-29.100937,-0.8425488,0.32436234,0.07580961
